location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population
North America,21/08/2021,45309679,103567,956346,1567,75948.878,173.601,1603.044,2.627,596581283
North America,22/08/2021,45366824,57145,956907,561,76044.665,95.787,1603.984,0.94,596581283
North America,23/08/2021,45637443,270619,958980,2073,76498.282,453.616,1607.459,3.475,596581283
North America,24/08/2021,45835927,198484,961595,2615,76830.984,332.702,1611.842,4.383,596581283
North America,25/08/2021,46050658,214731,964376,2781,77190.92,359.936,1616.504,4.662,596581283
North America,26/08/2021,46280112,229454,967790,3414,77575.535,384.615,1622.227,5.723,596581283
North America,27/08/2021,46563937,283825,970624,2834,78051.287,475.752,1626.977,4.75,596581283
North America,28/08/2021,46658629,94692,972165,1541,78210.011,158.724,1629.56,2.583,596581283
North America,29/08/2021,46718602,59973,972895,730,78310.539,100.528,1630.784,1.224,596581283
North America,30/08/2021,47008463,289861,975243,2348,78796.409,485.87,1634.719,3.936,596581283
North America,31/08/2021,47209429,200966,977648,2405,79133.272,336.863,1638.751,4.031,596581283
North America,1/09/2021,47453062,243633,981258,3610,79541.654,408.382,1644.802,6.051,596581283
North America,2/09/2021,47668885,215823,985563,4305,79903.42,361.766,1652.018,7.216,596581283
North America,3/09/2021,47942415,273530,988455,2892,80361.916,458.496,1656.866,4.848,596581283
North America,4/09/2021,48038044,95629,989878,1423,80522.211,160.295,1659.251,2.385,596581283
North America,5/09/2021,48099879,61835,990753,875,80625.86,103.649,1660.718,1.467,596581283
North America,6/09/2021,48198991,99112,991985,1232,80791.993,166.133,1662.783,2.065,596581283
North America,7/09/2021,48521295,322304,995609,3624,81332.245,540.252,1668.857,6.075,596581283
North America,8/09/2021,48742946,221651,999025,3416,81703.78,371.535,1674.583,5.726,596581283
North America,9/09/2021,48939729,196783,1003282,4257,82033.631,329.851,1681.719,7.136,596581283
North America,10/09/2021,49192246,252517,1006010,2728,82456.905,423.273,1686.292,4.573,596581283
North America,11/09/2021,49298734,106488,1008337,2327,82635.402,178.497,1690.192,3.901,596581283
North America,12/09/2021,49352920,54186,1009071,734,82726.229,90.828,1691.422,1.23,596581283
North America,13/09/2021,49642612,289692,1011767,2696,83211.816,485.587,1695.942,4.519,596581283
North America,14/09/2021,49826483,183871,1014900,3133,83520.024,308.208,1701.193,5.252,596581283
North America,15/09/2021,50033717,207234,1018859,3959,83867.393,347.369,1707.829,6.636,596581283
North America,16/09/2021,50214471,180754,1022992,4133,84170.376,302.983,1714.757,6.928,596581283
North America,17/09/2021,50450926,236455,1025920,2928,84566.726,396.35,1719.665,4.908,596581283
North America,18/09/2021,50523981,73055,1026984,1064,84689.182,122.456,1721.449,1.783,596581283
North America,19/09/2021,50589858,65877,1028453,1469,84799.606,110.424,1723.911,2.462,596581283
North America,20/09/2021,50825431,235573,1031392,2939,85194.478,394.872,1728.837,4.926,596581283
North America,21/09/2021,50981064,155633,1034751,3359,85455.353,260.875,1734.468,5.63,596581283
North America,22/09/2021,51146179,165115,1038717,3966,85732.121,276.769,1741.116,6.648,596581283
North America,23/09/2021,51304729,158550,1042958,4241,85997.886,265.764,1748.224,7.109,596581283
North America,24/09/2021,51514716,209987,1046348,3390,86349.87,351.984,1753.907,5.682,596581283
North America,25/09/2021,51575241,60525,1047196,848,86451.323,101.453,1755.328,1.421,596581283
North America,26/09/2021,51630271,55030,1048439,1243,86543.565,92.242,1757.412,2.084,596581283
North America,27/09/2021,51846202,215931,1051357,2918,86905.512,361.947,1762.303,4.891,596581283
North America,28/09/2021,51985290,139088,1054464,3107,87138.654,233.142,1767.511,5.208,596581283
North America,29/09/2021,52136968,151678,1057899,3435,87392.899,254.245,1773.269,5.758,596581283
North America,30/09/2021,52272142,135174,1061413,3514,87619.48,226.581,1779.159,5.89,596581283
North America,1/10/2021,52457134,184992,1064352,2939,87929.567,310.087,1784.085,4.926,596581283
North America,2/10/2021,52514482,57348,1065827,1475,88025.695,96.128,1786.558,2.472,596581283
North America,3/10/2021,52547463,32981,1066218,391,88080.978,55.283,1787.213,0.655,596581283
North America,4/10/2021,52742447,194984,1069146,2928,88407.814,326.836,1792.121,4.908,596581283
North America,5/10/2021,52852882,110435,1071151,2005,88592.927,185.113,1795.482,3.361,596581283
North America,6/10/2021,52989474,136592,1074803,3652,88821.885,228.958,1801.604,6.122,596581283
North America,7/10/2021,53119973,130499,1078641,3838,89040.63,218.745,1808.037,6.433,596581283
North America,8/10/2021,53271010,151037,1081164,2523,89293.8,253.171,1812.266,4.229,596581283
North America,9/10/2021,53307958,36948,1081582,418,89355.733,61.933,1812.967,0.701,596581283
North America,10/10/2021,53346554,38596,1082449,867,89420.429,64.695,1814.42,1.453,596581283
North America,11/10/2021,53474466,127912,1084066,1617,89634.837,214.408,1817.13,2.71,596581283
North America,12/10/2021,53604292,129826,1087310,3244,89852.454,217.617,1822.568,5.438,596581283
Oceania,25/01/2020,,0,,0,,0,,0,43219954
Oceania,26/01/2020,4,4,,0,0.093,0.093,,0,43219954
Oceania,27/01/2020,5,1,,0,0.116,0.023,,0,43219954
Oceania,28/01/2020,5,0,,0,0.116,0,,0,43219954
Oceania,29/01/2020,6,1,,0,0.139,0.023,,0,43219954
Oceania,30/01/2020,9,3,,0,0.208,0.069,,0,43219954
Oceania,31/01/2020,9,0,,0,0.208,0,,0,43219954
Oceania,1/02/2020,12,3,,0,0.278,0.069,,0,43219954
Oceania,2/02/2020,12,0,,0,0.278,0,,0,43219954
Oceania,3/02/2020,12,0,,0,0.278,0,,0,43219954
Oceania,4/02/2020,13,1,,0,0.301,0.023,,0,43219954
Oceania,5/02/2020,13,0,,0,0.301,0,,0,43219954
Oceania,6/02/2020,14,1,,0,0.324,0.023,,0,43219954
Oceania,7/02/2020,15,1,,0,0.347,0.023,,0,43219954
Oceania,8/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,9/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,10/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,11/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,12/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,13/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,14/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,15/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,16/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,17/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,18/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,19/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,20/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,21/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,22/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,23/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,24/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,25/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,26/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,27/02/2020,15,0,,0,0.347,0,,0,43219954
Oceania,28/02/2020,16,1,,0,0.37,0.023,,0,43219954
Oceania,29/02/2020,26,10,,0,0.602,0.231,,0,43219954
Oceania,1/03/2020,28,2,1,1,0.648,0.046,0.023,0.023,43219954
Oceania,2/03/2020,31,3,1,0,0.717,0.069,0.023,0,43219954
Oceania,3/03/2020,40,9,1,0,0.925,0.208,0.023,0,43219954
Oceania,4/03/2020,55,15,2,1,1.273,0.347,0.046,0.023,43219954
Oceania,5/03/2020,58,3,2,0,1.342,0.069,0.046,0,43219954
Oceania,6/03/2020,64,6,2,0,1.481,0.139,0.046,0,43219954
Oceania,7/03/2020,68,4,2,0,1.573,0.093,0.046,0,43219954
Oceania,8/03/2020,81,13,3,1,1.874,0.301,0.069,0.023,43219954
Oceania,9/03/2020,96,15,3,0,2.221,0.347,0.069,0,43219954
Oceania,10/03/2020,112,16,3,0,2.591,0.37,0.069,0,43219954
Oceania,11/03/2020,133,21,3,0,3.077,0.486,0.069,0,43219954
Oceania,12/03/2020,133,0,3,0,3.077,0,0.069,0,43219954
Oceania,13/03/2020,205,72,3,0,4.743,1.666,0.069,0,43219954
Oceania,14/03/2020,256,51,3,0,5.923,1.18,0.069,0,43219954
Oceania,15/03/2020,305,49,3,0,7.057,1.134,0.069,0,43219954
Oceania,16/03/2020,385,80,3,0,8.908,1.851,0.069,0,43219954
Oceania,17/03/2020,464,79,5,2,10.736,1.828,0.116,0.046,43219954
Oceania,18/03/2020,588,124,6,1,13.605,2.869,0.139,0.023,43219954
Oceania,19/03/2020,710,122,6,0,16.428,2.823,0.139,0,43219954
Oceania,20/03/2020,832,122,7,1,19.25,2.823,0.162,0.023,43219954
Oceania,21/03/2020,1125,293,7,0,26.03,6.779,0.162,0,43219954
Oceania,22/03/2020,1654,529,7,0,38.269,12.24,0.162,0,43219954
Oceania,23/03/2020,1788,134,7,0,41.37,3.1,0.162,0,43219954
Oceania,24/03/2020,2204,416,8,1,50.995,9.625,0.185,0.023,43219954
Oceania,25/03/2020,2575,371,8,0,59.579,8.584,0.185,0,43219954
Oceania,26/03/2020,3099,524,13,5,71.703,12.124,0.301,0.116,43219954
Oceania,27/03/2020,3517,418,13,0,81.374,9.671,0.301,0,43219954
Oceania,28/03/2020,4097,580,14,1,94.794,13.42,0.324,0.023,43219954
Oceania,29/03/2020,4504,407,17,3,104.211,9.417,0.393,0.069,43219954
Oceania,30/03/2020,4956,452,18,1,114.669,10.458,0.416,0.023,43219954
Oceania,31/03/2020,5212,256,19,1,120.592,5.923,0.44,0.023,43219954
Oceania,1/04/2020,5576,364,21,2,129.014,8.422,0.486,0.046,43219954
Oceania,2/04/2020,5921,345,25,4,136.997,7.982,0.578,0.093,43219954
Oceania,3/04/2020,6206,285,29,4,143.591,6.594,0.671,0.093,43219954
Oceania,4/04/2020,6513,307,31,2,150.694,7.103,0.717,0.046,43219954
Oceania,5/04/2020,6739,226,36,5,155.923,5.229,0.833,0.116,43219954
Oceania,6/04/2020,6919,180,41,5,160.088,4.165,0.949,0.116,43219954
Oceania,7/04/2020,7072,153,46,5,163.628,3.54,1.064,0.116,43219954
Oceania,8/04/2020,7237,165,51,5,167.446,3.818,1.18,0.116,43219954
Oceania,9/04/2020,7364,127,52,1,170.384,2.938,1.203,0.023,43219954
Oceania,10/04/2020,7516,152,56,4,173.901,3.517,1.296,0.093,43219954
Oceania,11/04/2020,7633,117,61,5,176.608,2.707,1.411,0.116,43219954
Oceania,12/04/2020,7663,30,64,3,177.302,0.694,1.481,0.069,43219954
Oceania,13/04/2020,7718,55,66,2,178.575,1.273,1.527,0.046,43219954
Oceania,14/04/2020,7799,81,71,5,180.449,1.874,1.643,0.116,43219954
Oceania,15/04/2020,7844,45,72,1,181.49,1.041,1.666,0.023,43219954
Oceania,16/04/2020,7887,43,72,0,182.485,0.995,1.666,0,43219954
Oceania,17/04/2020,7955,68,77,5,184.059,1.573,1.782,0.116,43219954
Oceania,18/04/2020,8014,59,78,1,185.424,1.365,1.805,0.023,43219954
Oceania,19/04/2020,8065,51,79,1,186.604,1.18,1.828,0.023,43219954
Oceania,20/04/2020,8088,23,79,0,187.136,0.532,1.828,0,43219954
Oceania,21/04/2020,8115,27,80,1,187.76,0.625,1.851,0.023,43219954
Oceania,22/04/2020,8129,14,81,1,188.084,0.324,1.874,0.023,43219954
Oceania,23/04/2020,8144,15,92,11,188.431,0.347,2.129,0.255,43219954
Oceania,24/04/2020,8164,20,97,5,188.894,0.463,2.244,0.116,43219954
Oceania,25/04/2020,8190,26,98,1,189.496,0.602,2.267,0.023,43219954
Oceania,26/04/2020,8209,19,102,4,189.935,0.44,2.36,0.093,43219954
Oceania,27/04/2020,8219,10,102,0,190.167,0.231,2.36,0,43219954
Oceania,28/04/2020,8244,25,108,6,190.745,0.578,2.499,0.139,43219954
Oceania,29/04/2020,8254,10,110,2,190.977,0.231,2.545,0.046,43219954
Oceania,30/04/2020,8271,17,112,2,191.37,0.393,2.591,0.046,43219954
Oceania,1/05/2020,8289,18,113,1,191.786,0.416,2.615,0.023,43219954
Oceania,2/05/2020,8312,23,114,1,192.319,0.532,2.638,0.023,43219954
Oceania,3/05/2020,8335,23,115,1,192.851,0.532,2.661,0.023,43219954
Oceania,4/05/2020,8359,24,116,1,193.406,0.555,2.684,0.023,43219954
Oceania,5/05/2020,8389,30,118,2,194.1,0.694,2.73,0.046,43219954
Oceania,6/05/2020,8409,20,118,0,194.563,0.463,2.73,0,43219954
Oceania,7/05/2020,8429,20,118,0,195.026,0.463,2.73,0,43219954
Oceania,8/05/2020,8436,7,118,0,195.188,0.162,2.73,0,43219954
Oceania,9/05/2020,8459,23,118,0,195.72,0.532,2.73,0,43219954
Oceania,10/05/2020,8471,12,118,0,195.997,0.278,2.73,0,43219954
Oceania,11/05/2020,8493,22,118,0,196.506,0.509,2.73,0,43219954
Oceania,12/05/2020,8503,10,119,1,196.738,0.231,2.753,0.023,43219954
Oceania,13/05/2020,8512,9,119,0,196.946,0.208,2.753,0,43219954
Oceania,14/05/2020,8543,31,119,0,197.663,0.717,2.753,0,43219954
Oceania,15/05/2020,8559,16,119,0,198.034,0.37,2.753,0,43219954
Oceania,16/05/2020,8569,10,119,0,198.265,0.231,2.753,0,43219954
Oceania,17/05/2020,8579,10,120,1,198.496,0.231,2.776,0.023,43219954
Oceania,18/05/2020,8593,14,120,0,198.82,0.324,2.776,0,43219954
Oceania,19/05/2020,8601,8,121,1,199.005,0.185,2.8,0.023,43219954
Oceania,20/05/2020,8610,9,121,0,199.214,0.208,2.8,0,43219954
Oceania,21/05/2020,8625,15,122,1,199.561,0.347,2.823,0.023,43219954
Oceania,22/05/2020,8629,4,122,0,199.653,0.093,2.823,0,43219954
Oceania,23/05/2020,8644,15,123,1,200,0.347,2.846,0.023,43219954
Oceania,24/05/2020,8644,0,123,0,200,0,2.846,0,43219954
Oceania,25/05/2020,8656,12,123,0,200.278,0.278,2.846,0,43219954
Oceania,26/05/2020,8669,13,124,1,200.579,0.301,2.869,0.023,43219954
Oceania,27/05/2020,8680,11,125,1,200.833,0.255,2.892,0.023,43219954
Oceania,28/05/2020,8695,15,125,0,201.18,0.347,2.892,0,43219954
Oceania,29/05/2020,8714,19,125,0,201.62,0.44,2.892,0,43219954
Oceania,30/05/2020,8722,8,125,0,201.805,0.185,2.892,0,43219954
Oceania,31/05/2020,8732,10,125,0,202.036,0.231,2.892,0,43219954
Oceania,1/06/2020,8751,19,124,-1,202.476,0.44,2.869,-0.023,43219954
Oceania,2/06/2020,8759,8,124,0,202.661,0.185,2.869,0,43219954
Oceania,3/06/2020,8770,11,124,0,202.916,0.255,2.869,0,43219954
Oceania,4/06/2020,8777,7,124,0,203.077,0.162,2.869,0,43219954
Oceania,5/06/2020,8782,5,124,0,203.193,0.116,2.869,0,43219954
Oceania,6/06/2020,8789,7,124,0,203.355,0.162,2.869,0,43219954
Oceania,7/06/2020,8795,6,124,0,203.494,0.139,2.869,0,43219954
Oceania,8/06/2020,8797,2,124,0,203.54,0.046,2.869,0,43219954
Oceania,9/06/2020,8804,7,124,0,203.702,0.162,2.869,0,43219954
Oceania,10/06/2020,8815,11,124,0,203.957,0.255,2.869,0,43219954
Oceania,11/06/2020,8819,4,124,0,204.049,0.093,2.869,0,43219954
Oceania,12/06/2020,8824,5,124,0,204.165,0.116,2.869,0,43219954
Oceania,13/06/2020,8850,26,124,0,204.767,0.602,2.869,0,43219954
Oceania,14/06/2020,8865,15,124,0,205.114,0.347,2.869,0,43219954
Oceania,15/06/2020,8879,14,124,0,205.438,0.324,2.869,0,43219954
Oceania,16/06/2020,8902,23,124,0,205.97,0.532,2.869,0,43219954
Oceania,17/06/2020,8924,22,124,0,206.479,0.509,2.869,0,43219954
Oceania,18/06/2020,8942,18,124,0,206.895,0.416,2.869,0,43219954
Oceania,19/06/2020,8946,4,124,0,206.988,0.093,2.869,0,43219954
Oceania,20/06/2020,8998,52,124,0,208.191,1.203,2.869,0,43219954
Oceania,21/06/2020,9013,15,124,0,208.538,0.347,2.869,0,43219954
Oceania,22/06/2020,9034,21,124,0,209.024,0.486,2.869,0,43219954
Oceania,23/06/2020,9064,30,125,1,209.718,0.694,2.892,0.023,43219954
Oceania,24/06/2020,9105,41,126,1,210.667,0.949,2.915,0.023,43219954
Oceania,25/06/2020,9143,38,126,0,211.546,0.879,2.915,0,43219954
Oceania,26/06/2020,9152,9,126,0,211.754,0.208,2.915,0,43219954
Oceania,27/06/2020,9241,89,126,0,213.813,2.059,2.915,0,43219954
Oceania,28/06/2020,9321,80,126,0,215.664,1.851,2.915,0,43219954
Oceania,29/06/2020,9391,70,126,0,217.284,1.62,2.915,0,43219954
Oceania,30/06/2020,9477,86,126,0,219.274,1.99,2.915,0,43219954
Oceania,1/07/2020,9560,83,126,0,221.194,1.92,2.915,0,43219954
Oceania,2/07/2020,9625,65,126,0,222.698,1.504,2.915,0,43219954
Oceania,3/07/2020,9819,194,126,0,227.187,4.489,2.915,0,43219954
Oceania,4/07/2020,10005,186,126,0,231.49,4.304,2.915,0,43219954
Oceania,5/07/2020,10147,142,128,2,234.776,3.286,2.962,0.046,43219954
Oceania,6/07/2020,10323,176,128,0,238.848,4.072,2.962,0,43219954
Oceania,7/07/2020,10455,132,128,0,241.902,3.054,2.962,0,43219954
Oceania,8/07/2020,10628,173,128,0,245.905,4.003,2.962,0,43219954
